ID,Review URL,Text,Star,Thumbs Up,User Name,Developer Reply,Version,Review Date,App ID
504451,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGGuy_73HeSom1xC-cyIEX2qUU0sq4fl-qgWv4pbGOcSVi6L893moozPjXleRi_JqjiAW_6JpuTPrFMbMw,Changing the tabs view to tiles without the option to change it back to layering really rather ruined this for me. I liked being able to easily scroll down to the tab I wanted without everything being in view. The tiles just suck.,2,0,Dawn Anderson,,88.0.4324.181,2021-02-21,com.android.chrome
504452,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOF4C41cvAKCNrQlnDORxQZOXrYCzFuUCCI9ewh9l7BxM-qdglfeLRNrDn9ZiuJOpLAMW7AK_xpLlHejpfM,Chrome Everything Under The Dome.,5,0,terry sinsapaugh,,88.0.4324.181,2021-02-21,com.android.chrome
504453,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEPERT5n27TYSNfSVO14Y_N3Mhnu-ci15T-MY2NO94_tncsif144icCDewLb26sBZp4_klU254Mrwow3f4,ভালো,5,0,আলোর পথে,,53.0.2785.124,2021-02-21,com.android.chrome
504454,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFnv2JOBhelAh3mTqaIF_u6QGj_InWhwrpbgGtzQgYcQKFUQfrSGbB50IWj5IBPg5bI8eo9XZZpVCAlPuU,KAKA SINGH. . .,1,0,Kaka singh KAKA SINGH,,55.0.2883.91,2021-02-21,com.android.chrome
504455,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHP1msFgjP_HTR2hqnBj8TT1jTkz94M5O8idveJ2BjZZ3W70cvOI9GUy6cIivPH_wqfi3o8T30FZi_Op9U,Great,5,0,David Leathem,,87.0.4280.101,2021-02-21,com.android.chrome
504456,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFseVTFcsatoSGGSCz45wZlXUldibF0tESF0XKVewVeDdxK4jR5QSGWSPdjRmNKZrLNuDCebdW0qQb9Vg4,Simple an easy,4,0,Anthony Adam,,88.0.4324.181,2021-02-21,com.android.chrome
504457,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGmjW0NxyGED1jndLZ9rfzgsEe8V4csxH3t9YbKZ5aqqHM3eH9kavwflNmRz2opYwH2RBpiFI-IUYWk33s,Open,5,0,Amar Mobile,,36.0.1985.135,2021-02-21,com.android.chrome
504458,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGmsOCw6xixRsHprjbeKDx14WuEA_sgRAGhOihp-bGcXXKJNuFJ2iIILLLOzJQuuad1u5NxwYZEGwF9Xrg,"MY Google Chrome is so good and to protect my history thanks for your Services, Google Chrome i can comand all the services use Social media keep it on",5,5,SIRAGI BOGELE,,88.0.4324.152,2021-02-21,com.android.chrome
504459,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEHjmM04ApbA6tmGmlF7oL-oVJNZP8bruerMzr3LKH22s1AHi5CtRnlye0oTrX5snPq_Az2ZuO91S2zbv0,Nice,5,0,ravishanker kumar,,85.0.4183.101,2021-02-21,com.android.chrome
504460,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOEkP2PxoehlJ33TCZQbv_FJi0kcYfVn-jbMStK2yQ5I3gW7PB-nhhSuY3ujYKtL2YT4xJnW_XdxGtn-k-I,Previous version was much better,1,0,Thakurdas Karmakar,,88.0.4324.152,2021-02-21,com.android.chrome
504461,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHg9kllg9clP3LAFSPR0UZFFtL70vSWnIVosHPV1qK3MDf6K2FWHdUYfvIkZ6reLrRlagkel0kgl0Jfz0w,Nice i really appreciate,5,0,Seth Mulayayi,,61.0.3163.98,2021-02-21,com.android.chrome
504462,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOGPouyg04sQsVG35UxllOdmTqsLheaJOZCS97Xqx_xfvsVxgklJQLNeMHMEIhc4j03sCopLCoWu_jNWI_Y,Nice,5,0,phillip nkabinde,,87.0.4280.101,2021-02-21,com.android.chrome
504463,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFkciRNbGZYTbBMSZJ1A0y7Aj0RSK0il5DyTQDMLdCeJ2-__hkQNt5KAMpoSFhbOF0KUpxlasKE5UCY5X8,Nice,4,0,Pramod Kumar Gupta,,83.0.4103.106,2021-02-21,com.android.chrome
504464,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE9-GUZciq3QCmWYs8unlHUxjmFMZr_m-lAHTl4nzAgkkpu5swiPVcB_OVeJ4M7y-YLxL3DREQvnM2--p4,worst update,1,0,Aarish Rizvi,,88.0.4324.141,2021-02-21,com.android.chrome
504465,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOE27fC-s9aXDGPcybz8dC9Qe9wqsdSdQCKgEhXPYMoSppFlWCQ8WpuW2bT7PIy1xsaODsBt6Lw-Y4mTAJA,Wow(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡)(｡♡‿♡｡),5,0,milliyya akram,,88.0.4324.181,2021-02-21,com.android.chrome
504466,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOFugcBsFQPJj6pxfKBtYHEIFTtYI-OzTPdhCE71owl4JkvNYYyG8xvGxFkcZyZ5-0I-ntLdhki1LNzZI74,"it's not updating, fix the issue, when I have going to start a new tab it has automatically closed",1,0,Tanmay Dutta,,86.0.4240.75,2021-02-21,com.android.chrome
504467,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOERAa_oST-THRpvHCNxiEo9MGnbycKuMS69XvrWVNe1TUXAX2lKqsIxiros5xbC19eFQO6VfkqsYYEPiFI,Will not update,1,0,Eric Hilman,,88.0.4324.93,2021-02-21,com.android.chrome
504468,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHP85iLwGlyvECNTlgi-5t0OvTlBIcjwQxODQAisKpKK1vUcRkwxvW3oO6SRyFhLeiZNrfN4WUWyReK-h0,Wow,5,0,Santosh tamang,,88.0.4324.181,2021-02-21,com.android.chrome
504469,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOH_3l3NXjoAbSJDZ6drYRx_1g4WduAQW23eBb2f5CMfr4tKiWIpRiyYuIcqc2hYpeSws50vk6TSqh0ywms,"First time ever I have to change the browser from the Chrome on mobile device. The tabs, suggestions.... did this even went through quality control?",1,0,David Duricky,,88.0.4324.152,2021-02-21,com.android.chrome
504470,https://play.google.com/store/apps/details?id=com.android.chrome&reviewId=gp:AOqpTOHh4bPyGOTTWIRmrz0y9holyZvXo3Cd37KuIkVHS2i1NLAw2q680ecCOyrhz5JidYO-qtIkiwL3Qw4vRWw,Too much ads,3,0,Xander Xon,,80.0.3987.132,2021-02-21,com.android.chrome
